# Consolidated religion localisation from Aguila o Sol and Sob o Anil
# Generated for the merged religion definitions; source spellings and descriptions are preserved.

AA;A'a;;;;;;;;;;;;;x
ABU_MURRAH;Abu Murrah;;;;;;;;;;;;;x
ADONAI;Adonai;Adonaï;Adonai;;Adonai;;;;;;;;;x
sedevacantist_DESC;The name Sedevancantist comes from the Latin term 'Sede Vacante', meaning 'the seat is vacant'. Sedevacantism began in the hazy time immediately after the Deluge, when the Pope's Legate unexpectedly arrived at the Council of Chicago. The Legate claimed to have seen a divine apparition that confirmed the destruction of Rome. He was then instructed by the Virgin Mary to make his way from Washington to Chicago, where "the remnant of the church" would assemble, and tell those present that they had the right to elect a new Bishop of Rome from among their number. Although the majority of those present thought the apparition to be legitimate, a vocal minority denounced the Legate, denying the truth of the apparition. They broke from the rest of the Council, and their followers continue to insist that the See of Rome is empty.;;;;;;;;;;;;;x
SHAMAN;shaman;chamane;Schamane;;chamán;;;;;;;;;x
shinto;Shinto;;;;;;;;;;;;;x
shinto_DESC;Shinto is an ancient religion that combines cultural rituals, animist spirit worship, and a limited number of Buddhist traditions. In the centuries after the calamity, veneration of the Emperor grew into a demand for absolute obedience. Today the Divine Emperor is hidden from the people and believed to be in a perfect, eternal state of meditation, while his will is carried out by a sprawling clerical bureaucracy.;;;;;;;;;;;;;x
SLAIN_GOD;Slain-God;;;;;;;;;;;;;x
SOCIALISM;Socialism;;;;;;;;;;;;;x
sol_invicta;Jurihiata Ikikunari;;;;;;;;;;;;;x
sol_invicta_DESC;Jurihiata Ikikunari is a religion based on Mesoamerican mythology that emerged after the Event. Followers of Jurihiata Ikikunari revere Eréndira, the sun goddess. When the forces of darkness came to enslave Mexico, Eréndira, then a mortal princess, fought valiantly against them by teaching her people the ways of the horse. Although she failed to stop the conquest of darkness, she ascended to Aúandarhu, the land of the gods, instead of dying. Over time, the gods in Aúandarhu began to vanish because of the influence of the darkness on their people. The last god to vanish, the sun god, passed his mantle to Eréndira. The new sun goddess then used her divine power to free Mexico by wiping the world's slate clean. The darkness still fights to regain its power, but Eréndira will always protect her faithful...;;;;;;;;;;;;;x
sol_invicta_FEATURES;§Y*§!Jurihiata Ikikunari counties are hard to convert.;;;;;;;;;;;;;x
strangite;Strangite;;;;;;;;;;;;;x
strangite_DESC;The Strangites believe James Strang to be the lawful successor of Joseph Smith, and consider the historical leaders of the Mormon church to be heretics. Strangites allow the ordination of women into the priesthood and reject the notion of the Trinity (believing that there is only one God, and that Jesus was born an ordinary mortal). Animal sacrifice is common, and devout farmers make an offering of the "Firstfruit" of the harvest.;;;;;;;;;;;;;x
strangite_FEATURES;§Y*§! There is always a Strangite Prophet-President in Four Lakes.\n§Y*§! Strangite rulers may sacrifice animals to God.;;;;;;;;;;;;;x
TECHPRIEST;Tech-Priest;;;;;;;;;;;;;x
THAUMATURGE;Thaumaturge;;;;;;;;;;;;;x
THE_ALCORAN;The Alcoran;;;;;;;;;;;;;x
THE_ANGEL_OF_DEATH;The Angel of Death;;;;;;;;;;;;;x
THE_ARCHIVES;The Archives;;;;;;;;;;;;;x
THE_ASURAS;The Asuras;;;;;;;;;;;;;x
THE_BEAST;The Beast;;;;;;;;;;;;;x
THE_BIBLE;The Bible;Bible;Die Bibel;;La Biblia;;;;;;;;;x
THE_BOOK_OF_MORMON;The Book of Mormon;;;;;;;;;;;;;x
THE_BOOK_OF_RUST;The Book of Rust;;;;;;;;;;;;;x
THE_BYLAWS;The Bylaws;;;;;;;;;;;;;x
THE_CATALOG;The Catalog;;;;;;;;;;;;;x
THE_CHILAM_BALAM;The Chilam Balam;;;;;;;;;;;;;x
THE_CHROME_BOOK;The Chrome Book;;;;;;;;;;;;;x
THE_CLASSIFIED_DOCUMENTS;The Classified Documents;;;;;;;;;;;;;x
THE_CODE;The Code;;;;;;;;;;;;;x
THE_CODEX;The Codex;;;;;;;;;;;;;x
THE_COLOMBEIA;The Colombeia;;;;;;;;;;;;;x
THE_CRAWLING_CHAOS;The Crawling Chaos;;;;;;;;;;;;;x
THE_DARK_ONES;The Dark Ones;;;;;;;;;;;;;x
THE_DARK_SPIRITS;the Dark Spirits;les Esprits Ténèbreux;die dunklen Geister;;los Espíritus Oscuros;;;;;;;;;x
THE_DECLARATION;The Declaration;;;;;;;;;;;;;x
THE_DEMIURGE;the Demiurge;le Démiurge;der Demiurg;;el Demiurgo;;;;;;;;;x
THE_DEMON_CORE;The Demon Core;;;;;;;;;;;;;x
THE_DEMON_OF_TAR;The Demon of Tar;;;;;;;;;;;;;x,,,,,,
THE_DEPTHS;The Depths;;;;;;;;;;;;;x
THE_DEVIL;The Devil;;;;;;;;;;;;;x
THE_DREAMSPELL;The Dreamspell;;;;;;;;;;;;;x
THE_ETCHINGS;The Etchings;;;;;;;;;;;;;x
THE_EVANGELION;The Evangelion;Évangile de Mani;Die Evangelien;;El Evangelion;;;;;;;;;x
THE_EXTINCTION;The Extinction;;;;;;;;;;;;;x,,,,,,
THE_FOGSONGS;The Fogsongs;;;;;;;;;;;;;x
THE_FOSSILIZED_SLATES;The Fossilized Slates;;;;;;;;;;;;;x,,,,,,
THE_GHOST_RIDERS;The Ghost Riders;;;;;;;;;;;;;x
THE_GOSPEL;The Gospel;;;;;;;;;;;;;x
THE_GREAT_CHARTER;The Great Charter;;;;;;;;;;;;;x
THE_GREAT_TOTEM;The Great Totem;;;;;;;;;;;;;x
THE_GREAT_WAMPUM_BELT;The Great Wampum Belt;;;;;;;;;;;;;x
THE_HANGMAN;The Hangman;;;;;;;;;;;;;x
THE_HOLISTIC_RIDDLES;The Holistic Riddles;;;;;;;;;;;;;x
THE_HUNGERING_STAR;The Hungering Star;;;;;;;;;;;;;x
THE_IDOLS;the Idols;;;;;;;;;;;;;x
THE_ILLUMINATI;[GetIlluminatiSocietyName];[GetIlluminatiSocietyName];[GetIlluminatiSocietyName];;[GetIlluminatiSocietyName];;;;;;;;;x
THE_KOJIKI;The Kojiki;;;;;;;;;;;;;x
THE_KUSHTAKA;The Kushtaka;;;;;;;;;;;;;x
THE_LECTURES;The Lectures;;;;;;;;;;;;;x
THE_LEFT_SPIRITS;The Left Spirits;;;;;;;;;;;;;x
THE_LEGENDS;The Legends;Légendes;Die Legenden;;Las Leyendas;;;;;;;;;x
THE_LORD_OF_RUST;The Lord of Rust;;;;;;;;;;;;;x
THE_MEDITATIONS;The Meditations;;;;;;;;;;;;;x
THE_MONGES;The Monges;;;;;;;;;;;;;x
THE_PAPERS;The Founders' Papers;;;;;;;;;;;;;x
THE_PROMISED_KEY;The Promised Key;;;;;;;;;;;;;x
THE_QURAN;The Quran;;;;;;;;;;;;;x
THE_RAKSHASAS;The Rakshasas;;;;;;;;;;;;;x
THE_RED_ROAD;The Red Road;;;;;;;;;;;;;x
THE_REDCOATS;The Redcoats;;;;;;;;;;;;;x
THE_REVEALED_PATHS;The Revealed Paths;;;;;;;;;;;;;x
THE_ROT;The Rot;;;;;;;;;;;;;x
THE_SAGAS;The Sagas;Sagas;Die Sagen;;Las Sagas;;;;;;;;;x
THE_SCRIPTURES;The Sacred Scriptures;;;;;;;;;;;;;x
THE_SICKNESS;The Sickness;;;;;;;;;;;;;x
THE_SONGS_OF_MACHETE;The Songs of Machete;;;;;;;;;;;;;x
THE_TALES;The Tales;;;;;;;;;;;;;x
THE_TAROT;The Tarot;;;;;;;;;;;;;x
THE_TORAH;The Torah;Torah;Die Torah;;La Torá;;;;;;;;;x
THE_TRAILS;The Trails;;;;;;;;;;;;;x
THE_TRAITOR;The Traitor;;;;;;;;;;;;;x
THE_TREMORS;The Tremors;;;;;;;;;;;;;x
THE_UNENLIGHTENED;The Unenlightened;;;;;;;;;;;;;x
THE_VEDAS;The Vedas;;;;;;;;;;;;;x
THE_VINAYAKAS;the Vinyakas;les Vinâyakas;Die Vinyakas;;los Vinayakas;;;;;;;;;x
THE_VISIONS;The Visions;;;;;;;;;;;;;x
THE_VOID;The Void;;;;;;;;;;;;;x
THE_VULGATA;The Vulgata;;;;;;;;;;;;;x
THE_WHITE_WHALE;The White Whale;;;;;;;;;;;;;x
THE_WRITINGS;The Writings;;;;;;;;;;;;;x
thelema;Thelema;;;;;;;;;;;;;x
thelema_DESC;Thelema is a British mystic religion "spiritual philosophy" developed by Aleister Crowley, based on the law: "Do what thou wilt shall be the whole of the Law." It is a polytheistic religion that draws its pantheon of gods from the religious beliefs of Ancient Egypt.;;;;;;;;;;;;;x
traditionalist;Traditionalist;;;;;;;;;;;;;x
traditionalist_DESC;The Traditionalist community descends from pre-event Muslims, both Shiites and Sunni, banding together and setting aside minor differences to survive the trauma of the event together. Traditionalists focus inwards, seeking to preserve their traditions and beliefs to not forget where they came from while the world changes around them.;;;;;;;;;;;;;x
trailwalker;Trailwalker;;;;;;;;;;;;;x
trailwalker_DESC;Trailwalker is a religion invested in the borderland, the crossings between flesh, soul, and dream. Trailwalkers believe in an omnipresent spiritual plane called the Frontier, ruled by a pantheon headed by the Almighty Spirit of the West. In the beginning, there was only the Frontier, and men lived short and harsh lives. However, the Almighty Spirit took pity on humanity and, with the help of his otherworldly servants, cleaved the Range from the Frontier. The Range was the new home of humanity, where men could live free lives. However, in exchange for this gift, the Almighty Spirit asked humanity to follow the Trails, the righteous paths through life. Mankind at first heeded his words, but eventually turned away from the Trails and took the Range for granted. In anger, the Almighty Spirit briefly reunited the Frontier and the Range, destroying mankind's works. Mankind should never again stray from the Trails...;;;;;;;;;;;;;x
trailwalker_reformed;Trailwalker;;;;;;;;;;;;;x
trailwalker_reformed_DESC;Trailwalker is a religion invested in the borderland, the crossings between flesh, soul, and dream. Trailwalkers believe in an omnipresent spiritual plane called the Frontier, ruled by a pantheon headed by the Almighty Spirit of the West. In the beginning, there was only the Frontier, and men lived short and harsh lives. However, the Almighty Spirit took pity on humanity and, with the help of his otherworldly servants, cleaved the Range from the Frontier. The Range was the new home of humanity, where men could live free lives. However, in exchange for this gift, the Almighty Spirit asked humanity to follow the Trails, the righteous paths through life. Mankind at first heeded his words, but eventually turned away from the Trails and took the Range for granted. In anger, the Almighty Spirit briefly reunited the Frontier and the Range, destroying mankind's works. The Trails have now been collected and transcribed by wise mountain men, so that mankind can more easily follow them.;;;;;;;;;;;;;x
transcendentalist;Transcendentalist;;;;;;;;;;;;x
transcendentalist_DESC;Transcendantalism refers to the three sects of spiritually Islamic or Islamic-influenced thought that have sprouted up in the Traditionalist communities as a result of the Event. Though ostracized and grouped together by other Traditionalists, the Transcendentalist schools are often as opposed to each other as they are to other sects, such as more mainstream Traditionalists. Transcendentalist politics are highlighted by these tense relations, as each school offers entirely different approaches on basic understandings of the faith. Despite these differences, all schools focus on the unseen (ghaib) and the metaphysical experiences which allow for a true understanding of the deen.;;;;;;;;;;;;x
transcendentalist_FEATURES;§Y*§! Transcendentalist rulers must choose to follow one of three different Transcendentalist faiths. \n§Y*§! Due to their avoidance of violence when possible, cannot use the Holy War CB. \n§Y*§! Transcendentalist gain 1.00 piety per month when at peace.\n;;;;;;;;;;;;;x
true_cross;True Cross;;;;;;;;;;;;;x
true_cross_DESC;True Cross began as a isolationist strain of thought within California Christendom. Many church leaders bitterly resented the influence of the Eltonites and the seemingly lukewarm attitudes of their Christian brethren towards the influence of the Emperor. This smoldered into a pseudo-iconoclastic uprising which was quickly crushed by both mainline Christian and Imperial forces, driving the last of the zealots into the bandit-ridden mountains and isolated communities of the Sierra Nevada. They identify each other by the wearing of California Poppies and dream of the day when all of the Golden West may be under the shadow of the True Cross.;;;;;;;;;;;;;x
